2015/1/2,7.5,6.3,65
2015/1/3,0,7,52
2015/1/4,0,4.1,67
2015/1/5,0,5.8,72
2015/1/6,6,0,75
2015/1/7,15.5,1.1,77
2015/1/8,17,0,81
2015/1/9,14,1,77
2015/1/10,4,4.6,65
2015/1/11,9.5,2.6,70
2015/1/12,4.5,0,76
2015/1/13,1,1.1,65
2015/1/14,0,8,65
2015/1/15,0.5,6,70
2015/1/16,3,4.5,70
2015/1/17,22,0.9,80
2015/1/18,4,1.6,70
2015/1/19,0.5,3.9,70
2015/1/20,18,0.1,74
2015/1/21,0,4.8,67
2015/1/22,1.5,0.9,77
2015/1/23,9,0,87
2015/1/24,3,1.9,74
2015/1/25,0.5,5,73
2015/1/26,0,3.5,77
2015/1/27,2.5,0.1,71
2015/1/28,0,7.2,51
2015/1/29,0,8.4,53
2015/1/30,0,3.6,70
2015/1/31,0,3.7,65
2015/2/1,7.5,1.2,73
2015/2/2,6.5,0.9,74
2015/2/3,0,1,59
2015/2/4,0,6.4,57
2015/2/5,0,8,63
2015/2/6,0,6.8,63
2015/2/7,0,5.3,67
2015/2/8,6.5,0.7,83
2015/2/9,1,4.9,48
2015/2/10,1,3.4,60
2015/2/11,0,2.3,68
2015/2/12,0.5,5,76
2015/2/13,8,0,87
2015/2/14,3.5,1.6,70
2015/2/15,5.5,0,69
2015/2/16,0,0,76
2015/2/17,0,9.3,69
2015/2/18,0,0,62
2015/2/19,0,2.6,67
2015/2/20,0,8.9,55
2015/2/21,0,7.5,58
2015/2/22,1,0.8,77
2015/2/23,2,6.6,61
2015/2/24,1,0,70
2015/2/25,0.5,2.1,74
2015/2/26,1.5,7.1,68
2015/2/27,10.5,2,79
2015/2/28,3,1,73
2015/3/1,2,0,78
2015/3/2,8,0.9,76
2015/3/3,0,6.4,53
2015/3/4,6,0,85
2015/3/5,5,0.5,81
2015/3/6,1,5.9,74
2015/3/7,3,0,85
2015/3/8,0.5,10.7,66
2015/3/9,6.5,0.1,74
2015/3/10,69.5,0,87
2015/3/11,2,0.2,65
2015/3/12,0.5,1.6,61
2015/3/13,11.5,1.6,83
2015/3/14,2.5,5.8,71
2015/3/15,0,4.8,57
2015/3/16,0,7,60
2015/3/17,0,5.5,69
2015/3/18,0,9.1,57
2015/3/19,0,8.5,59
2015/3/20,0.5,0.9,73
2015/3/21,0,9.6,57
2015/3/22,0,6.6,64
2015/3/23,0,7,53
2015/3/24,1,0.5,61
2015/3/25,0.5,5.9,64
2015/3/26,0,11.5,47
2015/3/27,0,8.6,58
2015/3/28,0,10.1,54
2015/3/29,0,3.2,66
2015/3/30,0,11.1,63
2015/3/31,5.5,0.4,66
2015/4/1,0,7.2,66
2015/4/2,0,10.8,47
2015/4/3,27.5,0.2,77
2015/4/4,0,9.5,53
2015/4/5,0.5,5.3,67
2015/4/6,0,2,69
2015/4/7,0,3.7,48
2015/4/8,0,9.2,42
2015/4/9,0,6.6,43
2015/4/10,0,10.2,66
2015/4/11,0,5,69
2015/4/12,0,11.4,54
2015/4/13,0,12.2,51
2015/4/14,0,11,66
2015/4/15,37,0,84
2015/4/16,1.5,0.7,76
2015/4/17,0,2.4,73
2015/4/18,0,9,59
2015/4/19,1,7.8,65
2015/4/20,18,0,76
2015/4/21,3.5,5.8,75
2015/4/22,0,11,56
2015/4/23,0,12.6,41
2015/4/24,1,5.3,55
2015/4/25,0,8.9,36
2015/4/26,0,11.8,27
2015/4/27,0,11.6,53
2015/4/28,0,6.3,71
2015/4/29,0,12.6,53
2015/4/30,0,10.3,49
2015/5/1,0,11.2,51
2015/5/2,0,12.5,30
2015/5/3,0,7.2,48
2015/5/4,4,4.9,70
2015/5/5,0,11.4,35
2015/5/6,0,10.9,35
2015/5/7,0,12.9,30
2015/5/8,0,5.2,42
2015/5/9,0,9.7,65
2015/5/10,1.5,10.2,61
2015/5/11,0,12.2,34
2015/5/12,4,2.6,49
2015/5/13,12,4,75
2015/5/14,2.5,4,80
2015/5/15,0,6,69
2015/5/16,0,0.3,80
2015/5/17,0.5,8.9,55
2015/5/18,0,13.5,43
2015/5/19,1,0.6,75
2015/5/20,2.5,4.9,70
2015/5/21,0.5,5.4,77
2015/5/22,0,7.1,62
2015/5/23,0,11,46
2015/5/24,0,13.1,48
2015/5/25,0,13.8,37
2015/5/26,0,7.3,73
2015/5/27,0,11.8,61
2015/5/28,0,13.8,61
2015/5/29,0,13.3,56
2015/5/30,0,6.2,68
2015/5/31,8.5,7.3,61
2015/6/1,0,13.1,36
2015/6/2,0,4.3,58
2015/6/3,35.5,2.4,73
2015/6/4,4,0.8,76
2015/6/5,9,0.8,80
2015/6/6,0,8.2,65
2015/6/7,0,7,63
2015/6/8,1,2.9,62
2015/6/9,4.5,0.4,80
2015/6/10,2,0.4,79
2015/6/11,0,0.3,85
2015/6/12,0,13.9,66
2015/6/13,0,2.1,77
2015/6/14,0,6.7,75
2015/6/15,0,6.3,79
2015/6/16,0,10.8,79
2015/6/17,0,13.7,65
2015/6/18,0,14,57
2015/6/19,0,11.4,65
2015/6/20,0,8.4,77
2015/6/21,0,13.5,66
2015/6/22,0,3.3,77
2015/6/23,1,0.2,88
2015/6/24,3,0,83
2015/6/25,0,0,80
2015/6/26,0,6.4,74
2015/6/27,0,0.1,70
2015/6/28,2.5,0,77
2015/6/29,0,0,84
2015/6/30,4,0,86
2015/7/1,5.5,0,84
2015/7/2,1,4.8,76
2015/7/3,0,7.8,69
2015/7/4,0,1.7,76
2015/7/5,0,10,71
2015/7/6,0,9.2,71
2015/7/7,3.5,3.6,74
2015/7/8,0,10,63
2015/7/9,0,13.7,62
2015/7/10,0,14,66
2015/7/11,0,13.7,62
2015/7/12,0,11.3,60
2015/7/13,0,0.4,61
2015/7/14,1,6.4,68
2015/7/15,0,3.3,73
2015/7/16,0,10.5,63
2015/7/17,0,13.3,54
2015/7/18,14.5,0,75
2015/7/19,12.5,2.3,84
2015/7/20,0,6.6,74
2015/7/21,17.5,0.2,80
2015/7/22,3,0.1,86
2015/7/23,0,2.2,86
2015/7/24,0,5.3,82
2015/7/25,3.5,0,84
2015/7/26,2,0.4,86
2015/7/27,0,6.3,79
2015/7/28,0,8.6,77
2015/7/29,0,4.8,79
2015/7/30,0,3.5,77
2015/7/31,0,1,74
2015/8/1,1,6.7,78
2015/8/2,0,10.5,70
2015/8/3,0,4,75
2015/8/4,0,8.1,71
2015/8/5,0,6.5,65
2015/8/6,4.5,0,87
2015/8/7,72,6,79
2015/8/8,0,11.6,70
2015/8/9,0,10.6,70
2015/8/10,0,3.1,77
2015/8/11,17.5,3,82
2015/8/12,0,4.7,80
2015/8/13,0,5.7,76
2015/8/14,0,10.3,68
2015/8/15,4.5,1.3,79
2015/8/16,5,2.5,79
2015/8/17,0,8.5,74
2015/8/18,20,0,87
2015/8/19,3,4.7,81
2015/8/20,1,2,77
2015/8/21,0,5.5,73
2015/8/22,0,8.4,72
2015/8/23,0,2.2,70
2015/8/24,0,6,63
2015/8/25,0,11.8,55
2015/8/26,0,0.1,65
2015/8/27,3,0,72
2015/8/28,0,0,65
2015/8/29,0,8.3,66
2015/8/30,0,5.5,71
2015/8/31,0,1,74
2015/9/1,0,9.3,73
2015/9/2,85,0,82
2015/9/3,0,6.3,67
2015/9/4,14.5,0,79
2015/9/5,0,7,67
2015/9/6,0,3.9,67
2015/9/7,0,9,67
2015/9/8,0,9.7,64
2015/9/9,1.5,1.4,62
2015/9/10,0,0.4,63
2015/9/11,0,3.8,67
2015/9/12,1,0.4,74
2015/9/13,15,0,85
2015/9/14,6.5,6.2,78
2015/9/15,0,10.9,67
2015/9/16,0,10.3,71
2015/9/17,0,11.3,62
2015/9/18,6,0,76
2015/9/19,13,0.1,82
2015/9/20,0.5,6.7,77
2015/9/21,0,6.8,75
2015/9/22,0,9.6,75
2015/9/23,0,11,71
2015/9/24,0,4.2,73
2015/9/25,0,7,69
2015/9/26,1.5,0.3,76
2015/9/27,8,4.7,73
2015/9/28,3,1.9,67
2015/9/29,29.5,3.9,68
2015/9/30,13,5.7,62
2015/10/1,2,4.7,69
2015/10/2,10,3.7,59
2015/10/3,2,9.6,48
2015/10/4,0,3.9,57
2015/10/5,0,2.8,70
2015/10/6,0,10.7,66
2015/10/7,0,10.7,66
2015/10/8,13,0,70
2015/10/9,11.5,0,75
2015/10/10,0,7.3,57
2015/10/11,3,2,65
2015/10/12,0,2.5,60
2015/10/13,10,3.2,68
2015/10/14,2,5.8,58
2015/10/15,0,4.1,59
2015/10/16,0,10.3,67
2015/10/17,0,10.1,70
2015/10/18,0.5,3.3,60
2015/10/19,0,7.9,46
2015/10/20,8,0.7,66
2015/10/21,0,5.6,48
2015/10/22,0,9.9,50
2015/10/23,0,9.6,52
2015/10/24,3.5,1.5,65
2015/10/25,26,1.2,67
2015/10/26,0.5,6,51
2015/10/27,0,2.8,69
2015/10/28,5.5,5.8,57
2015/10/29,0,1.7,55
2015/10/30,0,3.5,61
2015/10/31,0.5,0,51
2015/11/1,0,6.8,49
2015/11/2,0,2.9,62
2015/11/3,0,8.2,67
2015/11/4,0,9.4,42
2015/11/5,0,8.1,57
2015/11/6,0,0,57
2015/11/7,0,3.8,50
2015/11/8,0,0,71
2015/11/9,6,1.3,73
2015/11/10,18.5,0,89
2015/11/11,4.5,1.8,78
2015/11/12,2,4.7,69
2015/11/13,0,8.8,69
2015/11/14,1,0,76
2015/11/15,11,0,92
2015/11/16,0,6.6,70
2015/11/17,0.5,0.9,74
2015/11/18,0,3,52
2015/11/19,0,6,53
2015/11/20,0,0.3,68
2015/11/21,3,5.2,67
2015/11/22,0,4.5,43
2015/11/23,0,6,46
2015/11/24,32.5,0,87
2015/11/25,16.5,3.6,75
2015/11/26,0,2.4,75
2015/11/27,17,1.4,85
2015/11/28,14.5,1.6,81
2015/11/29,0,6,60
2015/11/30,10,4.9,73
2015/12/1,8.5,5,60
2015/12/2,0,1,62
2015/12/3,6.5,0,75
2015/12/4,1.5,3.1,65
2015/12/5,3,0.3,77
2015/12/6,0.5,5.5,59
2015/12/7,10,4.6,68
2015/12/8,0,5.1,62
2015/12/9,0,5.7,64
2015/12/10,0,6.3,68
2015/12/11,4.5,0,78
2015/12/12,0,6.8,64
2015/12/13,0,5.6,67
2015/12/14,0,8.2,56
2015/12/15,1,0.3,74
2015/12/16,3,1.1,71
2015/12/17,32.5,0,82
2015/12/18,14.5,0.5,78
2015/12/19,3,3,55
2015/12/20,0,2.5,58
2015/12/21,5,0.2,87
2015/12/22,2.5,3.3,65
2015/12/23,0,5.3,70
2015/12/24,0,5.2,67
2015/12/25,21.5,0,80
2015/12/26,0,0.2,67
2015/12/27,1,2.3,59
2015/12/28,3.5,0,72
2015/12/29,1,4.4,57
2015/12/30,1,2.6,73
2015/12/31,0,3.5,63
2016/1/1,1,2,59
2016/1/2,3.5,1.3,75
2016/1/3,0,3.7,52
2016/1/4,0,1.6,57
2016/1/5,0.5,2,61
2016/1/6,1.5,2.4,66
2016/1/7,0,2.6,58
2016/1/8,0.5,0.9,68
2016/1/9,0.5,1,62
2016/1/10,2,1.7,69
2016/1/11,0,6.8,48
2016/1/12,1,0,68
2016/1/13,0,3.3,60
2016/1/14,12,5.9,72
2016/1/15,0,7.3,69
2016/1/16,6,5.1,68
2016/1/17,0.5,5,73
2016/1/18,10,0,74
2016/1/19,11.5,0,80
2016/1/20,0.5,3,60
2016/1/21,8,1.4,65
2016/1/22,7.5,0.3,72
2016/1/23,0,3.9,59
2016/1/24,0,5.9,68
2016/1/25,2.5,1.4,73
2016/1/26,0,3.2,66
2016/1/27,3.5,3.3,71
2016/1/28,1,0,62
2016/1/29,0,5.3,48
2016/1/30,0.5,3.2,66
2016/1/31,0,4.7,55
2016/2/1,0,8.4,45
2016/2/2,3,5.7,58
2016/2/3,3,4.9,62
2016/2/4,0,4.2,65
2016/2/5,0.5,2.3,66
2016/2/6,0,2.6,61
2016/2/7,2.5,5.5,60
2016/2/8,0.5,9.3,60
2016/2/9,3.5,3,69
2016/2/10,19,0.6,79
2016/2/11,0,6.2,59
2016/2/12,0,3.2,68
2016/2/13,0,1,83
2016/2/14,6.5,0.2,87
2016/2/15,2.5,2.1,57
2016/2/16,0,2.2,66
2016/2/17,3,0.7,67
2016/2/18,0,1.5,76
2016/2/19,3,3.9,72
2016/2/20,5,4.8,57
2016/2/21,13.5,0.1,80
2016/2/22,1.5,3.3,59
2016/2/23,7.5,1.2,78
2016/2/24,11,1.2,74
2016/2/25,0.5,4,60
2016/2/26,0,0.9,66
2016/2/27,0,5.3,60
2016/2/28,0,9.6,49
2016/2/29,23.5,1.4,69
2016/3/1,15.5,0.7,75
2016/3/2,1.5,4.2,63
2016/3/3,5,0.1,76
2016/3/4,2.5,3.9,67
2016/3/5,0,10.3,54
2016/3/6,3,0.8,79
2016/3/7,0,5.6,66
2016/3/8,0,3.9,59
2016/3/9,0,6.4,49
2016/3/10,2.5,4.2,67
2016/3/11,0,6.2,63
2016/3/12,0,5.2,59
2016/3/13,0,5.9,64
2016/3/14,1,6.4,69
2016/3/15,0.5,7.2,49
2016/3/16,0,7.9,49
2016/3/17,0,10.8,48
2016/3/18,0,1.6,58
2016/3/19,1.5,0,82
2016/3/20,1.5,2,62
2016/3/21,1,6.8,62
2016/3/22,0,6.2,47
2016/3/23,4.5,4.3,68
2016/3/24,2.5,4.2,74
2016/3/25,8,1.9,78
2016/3/26,6,7.6,67
2016/3/27,0,10.3,49
2016/3/28,0,10,54
2016/3/29,0,8.7,51
2016/3/30,3.5,1.8,73
2016/3/31,0.5,9,62
2016/4/1,0,11.5,61
2016/4/2,0,7.6,61
2016/4/3,1.5,0.5,55
2016/4/4,0,8.4,43
2016/4/5,1.5,10.5,39
2016/4/6,0,10.6,34
2016/4/7,0.5,0.7,54
2016/4/8,1.5,4.7,56
2016/4/9,1,9,36
2016/4/10,0,8.6,38
2016/4/11,5.5,3.6,70
2016/4/12,0,9.8,41
2016/4/13,0.5,0.5,59
2016/4/14,2.5,1.1,74
2016/4/15,6.5,0.2,73
2016/4/16,0,7.6,50
2016/4/17,6.5,0,75
2016/4/18,1.5,5.4,72
2016/4/19,1,0,80
2016/4/20,0,8.3,53
2016/4/21,0,11.1,54
2016/4/22,0,8.7,50
2016/4/23,6,4.2,70
2016/4/24,0,10.5,56
2016/4/25,0,9.7,57
2016/4/26,0,4.4,64
2016/4/27,0,13.1,53
2016/4/28,2.5,3.8,60
2016/4/29,17,0,79
2016/4/30,3,0.8,63
2016/5/1,0,9.6,59
2016/5/2,0,10,53
2016/5/3,0,9.4,60
2016/5/4,3,1.7,78
2016/5/5,0,1.3,68
2016/5/6,1,1.3,72
2016/5/7,1.5,2.6,67
2016/5/8,0,10.9,34
2016/5/9,0,3.7,42
2016/5/10,0.5,1,42
2016/5/11,10.5,0,81
2016/5/12,2,3.1,79
2016/5/13,0,11.8,54
2016/5/14,0,12.9,45
2016/5/15,0,6.9,26
2016/5/16,1,0.2,69
2016/5/17,0.5,10.6,54
2016/5/18,0,12.6,56
2016/5/19,0,12.4,51
2016/5/20,0,12.9,47
2016/5/21,0,13.3,43
2016/5/22,0,13.6,61
2016/5/23,0,9.1,64
2016/5/24,0,3.8,55
2016/5/25,0,5.3,71
2016/5/26,0,0.2,56
2016/5/27,0,9.8,47
2016/5/28,3,11,55
2016/5/29,0,13.4,67
2016/5/30,0,10.5,57
2016/5/31,17.5,4.6,77
2016/6/1,10.5,1.7,80
2016/6/2,0,3.2,64
2016/6/3,1.5,0.3,78
2016/6/4,3,0.5,83
2016/6/5,0,11.3,66
2016/6/6,0,8.7,58
2016/6/7,0,11.1,52
2016/6/8,0.5,0.1,73
2016/6/9,5.5,1,85
2016/6/10,0,3.3,82
2016/6/11,0,8.8,75
2016/6/12,0,8.2,70
2016/6/13,12.5,0,80
2016/6/14,1.5,0.6,77
2016/6/15,0,10.1,70
2016/6/16,8.5,0.7,79
2016/6/17,26,0.3,88
2016/6/18,2.5,0.4,86
2016/6/19,0,8.2,73
2016/6/20,15,0.1,85
2016/6/21,0,9.9,72
2016/6/22,0,8.6,73
2016/6/23,0,6.3,65
2016/6/24,0,3.1,64
2016/6/25,21,1.5,82
2016/6/26,4.5,2,80
2016/6/27,0,8.5,71
2016/6/28,0,12.3,65
2016/6/29,0,13.1,63
2016/6/30,0,13.8,65
2016/7/1,0,11.7,66
2016/7/2,26,0,82
2016/7/3,0,5.3,71
2016/7/4,0,7.2,75
2016/7/5,0,10,70
2016/7/6,0,7.8,69
2016/7/7,0,13.1,68
2016/7/8,0,12.1,71
2016/7/9,0.5,6.5,73
2016/7/10,10.5,0,89
2016/7/11,0,7.7,79
2016/7/12,0,12.6,74
2016/7/13,0,10.1,70
2016/7/14,0,6.9,65
2016/7/15,0,8.7,69
2016/7/16,0,9.1,73
2016/7/17,0,0.4,76
2016/7/18,1.5,1.6,72
2016/7/19,25,0.1,87
2016/7/20,1.5,7.7,77
2016/7/21,0,7.3,73
2016/7/22,0,8.7,73
2016/7/23,0,12.9,69
2016/7/24,0,13.5,68
2016/7/25,0,12.3,71
2016/7/26,0,10.1,71
2016/7/27,25,0,86
2016/7/28,12.5,0.3,87
2016/7/29,16,0,88
2016/7/30,0,1.9,78
2016/7/31,0,5.5,76
2016/8/1,0,5.9,74
2016/8/2,12,9.2,82
2016/8/3,0,3.3,80
2016/8/4,0,7.2,74
2016/8/5,0,7.5,68
2016/8/6,0,12.7,63
2016/8/7,0,13.3,67
2016/8/8,0,11,73
2016/8/9,16.5,8.2,70
2016/8/10,0,10.9,68
2016/8/11,0,11.1,66
2016/8/12,0,10,69
2016/8/13,0,12.9,60
2016/8/14,0,12.9,64
2016/8/15,1,4.3,72
2016/8/16,36.5,1.4,79
2016/8/17,89.5,0,92
2016/8/18,0,6.8,75
2016/8/19,0,0.2,78
2016/8/20,51,0.2,89
2016/8/21,5,4.6,86
2016/8/22,16.5,0,90
2016/8/23,36.5,3.7,83
2016/8/24,0,10.9,69
2016/8/25,0,11.9,73
2016/8/26,2.5,0.1,72
2016/8/27,0,12.5,59
2016/8/28,0,10.3,61
2016/8/29,0,11.6,64
2016/8/30,8.5,5.4,68
2016/8/31,3.5,5.3,77
2016/9/1,0,9,67
2016/9/2,0,4,76
2016/9/3,0,5.1,74
2016/9/4,0,4.1,71
2016/9/5,0,8.8,74
2016/9/6,15,0,87
2016/9/7,0,5.2,76
2016/9/8,18.5,0.4,77
2016/9/9,21.5,0,83
2016/9/10,12,1.3,85
2016/9/11,3.5,8.2,71
2016/9/12,0,8.4,65
2016/9/13,0,1.3,70
2016/9/14,0,3.2,71
2016/9/15,0.5,5.4,79
2016/9/16,0,8.6,68
2016/9/17,22.5,3.6,75
2016/9/18,0.5,0.2,74
2016/9/19,2.5,4.9,71
2016/9/20,0,7.7,60
2016/9/21,0,11.4,57
2016/9/22,0,3.1,70
2016/9/23,8,0,88
2016/9/24,0,7.5,78
2016/9/25,0,10,66
2016/9/26,0,10.8,63
2016/9/27,0,6.8,59
2016/9/28,2.5,0.9,82
2016/9/29,0,4.9,66
2016/9/30,0,10.2,58
2016/10/1,0,10.4,61
2016/10/2,0,8.9,63
2016/10/3,3,0,79
2016/10/4,0,7.3,49
2016/10/5,5,6.3,60
2016/10/6,5.5,5.1,63
2016/10/7,0,3.5,45
2016/10/8,0,0.1,74
2016/10/9,0,5.9,55
2016/10/10,0,1,53
2016/10/11,3,4.6,59
2016/10/12,0,3.7,48
2016/10/13,0,6.1,49
2016/10/14,0,10.3,46
2016/10/15,0,9.8,56
2016/10/16,0,8.6,70
2016/10/17,0,0.1,74
2016/10/18,0,8.5,70
2016/10/19,0,10,67
2016/10/20,42,0.7,71
2016/10/21,1,0.6,56
2016/10/22,3.5,0,65
2016/10/23,1,4.2,55
2016/10/24,0,4.2,38
2016/10/25,0,6,56
2016/10/26,5,5.6,58
2016/10/27,0,4.6,43
2016/10/28,0,2.5,46
2016/10/29,5,6.1,48
2016/10/30,0,0,51
2016/10/31,4,0.3,69
2016/11/1,0,0,52
2016/11/2,0,2.7,52
2016/11/3,8,0,80
2016/11/4,0.5,0.3,51
2016/11/5,33,0,87
2016/11/6,30,2.7,67
2016/11/7,0,4.9,57
2016/11/8,3.5,0.1,75
2016/11/9,1,1.4,67
2016/11/10,0.5,4.1,54
2016/11/11,5,7.5,63
2016/11/12,4,6.8,81
2016/11/13,4.5,1.2,76
2016/11/14,0,7.4,65
2016/11/15,6,0.5,77
2016/11/16,0.5,1.8,57
2016/11/17,0,4,55
2016/11/18,1.5,2.7,69
2016/11/19,0,4.1,81
2016/11/20,1,1.9,68
2016/11/21,1,3.7,51
2016/11/22,2.5,0,74
2016/11/23,0,2.5,52
2016/11/24,0,5.2,49
2016/11/25,0,5.6,58
2016/11/26,0,4.6,50
2016/11/27,1.5,1.1,78
2016/11/28,8,6.1,69
2016/11/29,3,3.2,66
2016/11/30,0.5,3.5,59
2016/12/1,2,1.8,69
2016/12/2,4.5,0,64
2016/12/3,0,8.3,45
2016/12/4,0,1.6,67
2016/12/5,0,0.5,74
2016/12/6,18.5,0,77
2016/12/7,0,7.1,51
2016/12/8,0,1.7,66
2016/12/9,10,0,86
2016/12/10,46,0,82
2016/12/11,12,1.4,71
2016/12/12,3.5,4.7,72
2016/12/13,1.5,2.5,74
2016/12/14,2,2.1,76
2016/12/15,7,5.5,71
2016/12/16,5,4.2,74
2016/12/17,0,2.1,62
2016/12/18,0,3.9,64
2016/12/19,0,8.1,61
2016/12/20,0,0.3,68
2016/12/21,0,0.8,65
2016/12/22,40.5,0,85
2016/12/23,38.5,0,88
2016/12/24,0.5,6.4,60
2016/12/25,0,7.1,62
2016/12/26,5,0.5,77
2016/12/27,3.5,0,70
2016/12/28,0.5,1.9,64
2016/12/29,3,0,66
2016/12/30,1,4,58
2016/12/31,2,2.3,64
2017/1/1,0,0.8,70
2017/1/2,0,2.6,64
2017/1/3,2,0.6,84
2017/1/4,3,0,81
2017/1/5,1,1.1,70
2017/1/6,1.5,4.8,73
2017/1/7,0.5,4.3,66
2017/1/8,0.5,5.9,65
2017/1/9,5,0,84
2017/1/10,0.5,3.1,60
2017/1/11,0.5,1.4,60
2017/1/12,6,0.3,76
2017/1/13,1.5,5.1,74
2017/1/14,0,4.6,68
2017/1/15,1.5,3.4,79
2017/1/16,0,0,62
2017/1/17,0.5,2.8,61
2017/1/18,1,0,69
2017/1/19,4.5,0.9,79
2017/1/20,1,2.4,75
2017/1/21,0,4.4,64
2017/1/22,7,0,77
2017/1/23,4.5,1.4,66
2017/1/24,6,4,70
2017/1/25,2.5,4,70
2017/1/26,0,6.8,65
2017/1/27,8,0.2,73
2017/1/28,5.5,0,71
2017/1/29,0,6.6,55
2017/1/30,0,0.3,71
2017/1/31,8.5,5.4,70
2017/2/1,3.5,3.2,71
2017/2/2,6,2.2,65
2017/2/3,1,3.6,61
2017/2/4,0,3.3,58
2017/2/5,0,8.7,59
2017/2/6,0,0,63
2017/2/7,2,1,65
2017/2/8,1.5,0.2,57
2017/2/9,0,5.9,62
2017/2/10,0,2.4,61
2017/2/11,0,2.7,71
2017/2/12,2,0,82
2017/2/13,1,1.7,77
2017/2/14,6,0.1,82
2017/2/15,0,2.4,65
2017/2/16,0,3.9,70
2017/2/17,5.5,0,74
2017/2/18,1,5.1,54
2017/2/19,1,4.9,61
2017/2/20,3.5,1.6,71
2017/2/21,4.5,1.2,66
2017/2/22,0,4.9,59
2017/2/23,1.5,1.3,78
2017/2/24,4.5,4.7,63
2017/2/25,6,5.2,73
2017/2/26,7,1.5,71
2017/2/27,0,8.3,63
2017/2/28,0,7,58
2017/3/1,0.5,4.8,66
2017/3/2,0,6.3,71
2017/3/3,4,0.8,72
2017/3/4,0,5.7,51
2017/3/5,0,7.5,45
2017/3/6,0,9.1,56
2017/3/7,2.5,5.3,60
2017/3/8,0.5,5.1,62
2017/3/9,0,3.9,63
2017/3/10,3.5,0.9,75
2017/3/11,9,8.1,72
2017/3/12,0,10.9,60
2017/3/13,0,10.1,62
2017/3/14,0,3.1,61
2017/3/15,0,8.4,68
2017/3/16,0,2.1,68
2017/3/17,2,5.7,64
2017/3/18,0,8.7,57
2017/3/19,0,8.1,55
2017/3/20,0,10.9,46
2017/3/21,0,0,58
2017/3/22,0.5,1.8,67
2017/3/23,19,2.2,82
2017/3/24,17,3.4,82
2017/3/25,1.5,6.2,73
2017/3/26,0,10,54
2017/3/27,0,11.4,54
2017/3/28,0.5,4.4,70
2017/3/29,0.5,7.8,62
2017/3/30,14,0.2,82
2017/3/31,0.5,11.2,64
2017/4/1,0,7.3,61
2017/4/2,0,7.5,61
2017/4/3,0,11.6,56
2017/4/4,0,6.7,70
2017/4/5,0,11.6,56
2017/4/6,1.5,4.5,56
2017/4/7,0,6.1,66
2017/4/8,0,0,57
2017/4/9,0,7,47
2017/4/10,0,12.2,43
2017/4/11,1,6.8,57
2017/4/12,4,2.1,59
2017/4/13,3.5,2.1,53
2017/4/14,0,11.5,46
2017/4/15,0,9.3,49
2017/4/16,0,8.5,44
2017/4/17,0,10.9,48
2017/4/18,28.5,0,78
2017/4/19,6.5,0.9,81
2017/4/20,1,2.1,65
2017/4/21,0,9.5,58
2017/4/22,10,0,82
2017/4/23,0.5,7.7,69
2017/4/24,0,12.1,53
2017/4/25,6.5,6.4,63
2017/4/26,0.5,5,60
2017/4/27,0.5,4.5,56
2017/4/28,0,6.1,60
2017/4/29,0,10.3,58
2017/4/30,1.5,2.9,60
2017/5/1,0.5,4.2,67
2017/5/2,0,9,71
2017/5/3,0,11.4,35
2017/5/4,0,13.4,34
2017/5/5,0,7.8,48
2017/5/6,0.5,3.8,49
2017/5/7,0,8.7,34
2017/5/8,1,5.5,58
2017/5/9,0,13.3,50
2017/5/10,0,5.2,59
2017/5/11,7,0,85
2017/5/12,0.5,11,73
2017/5/13,0,6,51
2017/5/14,0,0.5,52
2017/5/15,0,3.6,70
2017/5/16,3.5,0.6,78
2017/5/17,0,12.8,65
2017/5/18,0,13.5,49
2017/5/19,0,13.6,39
2017/5/20,0,12.6,57
2017/5/21,0,7.4,66
2017/5/22,0,0.1,76
2017/5/23,0,0,65
2017/5/24,0,0,80
2017/5/25,0,6.7,76
2017/5/26,0,9.2,67
2017/5/27,34.5,0.1,86
2017/5/28,10,1,87
2017/5/29,0,10.9,65
2017/5/30,0,11.1,59
2017/5/31,0,9.4,66
2017/6/1,31.5,0,84
2017/6/2,5.5,1.5,73
2017/6/3,3,1.6,71
2017/6/4,2,0,81
2017/6/5,0,11.2,71
2017/6/6,0,13.5,63
2017/6/7,2.5,2.7,58
2017/6/8,6.5,1.6,74
2017/6/9,0,9.7,57
2017/6/10,16.5,1,82
2017/6/11,7,2.4,77
2017/6/12,0,9.9,63
2017/6/13,0,8.7,65
2017/6/14,0,8.3,65
2017/6/15,5,0,79
2017/6/16,0,5.3,70
2017/6/17,0,7.9,74
2017/6/18,0,14,56
2017/6/19,0,9.8,63
2017/6/20,0,13.3,71
2017/6/21,18,5.7,74
2017/6/22,44.5,1.2,87
2017/6/23,0,6.3,83
2017/6/24,1.5,0.2,84
2017/6/25,25,0,92
2017/6/26,0,0.3,76
2017/6/27,0,4.2,69
2017/6/28,0,8,70
2017/6/29,0,3.8,72
2017/6/30,0,13.7,60
2017/7/1,2.5,7.2,72
2017/7/2,0,1.5,81
2017/7/3,0.5,0,86
2017/7/4,2,0.3,85
2017/7/5,0,2.8,80
2017/7/6,0,12.6,64
2017/7/7,0,14.1,61
2017/7/8,0,14,62
2017/7/9,0,11,68
2017/7/10,0,5,74
2017/7/11,0.5,3.9,76
2017/7/12,0,7.1,78
2017/7/13,0,13.3,63
2017/7/14,0,13.8,59
2017/7/15,0,11.3,61
2017/7/16,32,2.5,79
2017/7/17,2.5,0.2,88
